file	n_pages_livestock	n_pages_sheep	n_pages_cattle	n_pages_trampl	n_pages_graz	n_pages_sedi	n_pages_qual	n_hits	n_pages
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=58340andpublication=FR.pdf	0	0	0	0	16	0	0	16	24
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=58363andpublication=FR.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=58426andpublication=FR.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=58954andpublication=FR.pdf	0	0	0	1	15	5	4	25	39
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=60238andpublication=FR.pdf	0	1	1	0	25	0	0	27	134
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=61501andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=61502andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=61546andpublication=FR.pdf	1	0	0	2	18	2	0	23	34
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=63862andpublication=FR.pdf	1	1	2	0	39	0	0	43	117
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=63980andpublication=FR.pdf	0	0	1	0	19	1	1	22	24
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=65662andpublication=FR.pdf	0	0	0	1	17	0	0	18	23
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=65830andpublication=FR.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=66008andpublication=FR.pdf	2	0	1	0	35	0	1	39	55
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=66292andpublication=FR.pdf	0	0	2	0	6	1	0	9	7
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=66298andpublication=FR.pdf	0	1	0	0	4	0	1	6	4
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=66341andpublication=FR.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=66374andpublication=FR.pdf	1	0	4	5	24	5	0	39	51
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=67530andpublication=FR.pdf	0	1	0	0	8	0	0	9	11
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=67712andpublication=FR.pdf	0	0	2	1	20	1	0	24	44
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=68914andpublication=FR.pdf	0	0	4	0	37	5	3	49	83
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=69054andpublication=FR.pdf	0	0	0	0	14	2	9	25	17
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=70479andpublication=FR.pdf	2	0	1	2	5	0	0	10	5
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=7118andpublication=FR.pdf	0	0	0	0	69	0	0	69	200
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=74592andpublication=FR.pdf	3	0	5	2	17	0	0	27	25
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=75189andpublication=FR.pdf	1	0	0	4	18	0	0	23	27
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=75215andpublication=FR.pdf	0	0	0	0	4	1	0	5	6
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=76359andpublication=FR.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=77058andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=77972andpublication=FR.pdf	4	0	4	1	23	0	0	32	42
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=78452andpublication=FR.pdf	1	0	0	0	3	0	0	4	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=8258andpublication=FR.pdf	0	0	0	0	1	0	0	1	7
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2006andfederalRegister.page=834andpublication=FR.pdf	0	3	0	0	28	2	5	38	30
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=10547andpublication=FR.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=10551andpublication=FR.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=1064andpublication=FR.pdf	0	0	0	0	25	0	0	25	37
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=11374andpublication=FR.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=11376andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=11819andpublication=FR.pdf	0	0	0	0	2	0	0	2	4
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=1186andpublication=FR.pdf	0	0	0	0	4	0	0	4	4
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=11946andpublication=FR.pdf	0	0	0	2	17	0	0	19	44
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=12585andpublication=FR.pdf	0	0	0	0	3	1	1	5	5
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=13027andpublication=FR.pdf	0	0	0	0	10	0	0	10	15
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=13061andpublication=FR.pdf	0	0	0	0	6	0	0	6	8
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=13356andpublication=FR.pdf	16	1	5	0	49	19	9	99	68
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=14132andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=14328andpublication=FR.pdf	7	0	1	1	19	0	0	28	40
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=14760andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=14866andpublication=FR.pdf	31	9	4	0	63	0	0	107	74
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=15857andpublication=FR.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=1622andpublication=FR.pdf	12	1	2	8	23	3	0	49	24
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=16284andpublication=FR.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=16756andpublication=FR.pdf	0	0	0	0	4	0	0	4	6
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=18518andpublication=FR.pdf	3	0	1	2	20	2	1	29	37
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=19015andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=19549andpublication=FR.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=20134andpublication=FR.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=20557andpublication=FR.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=20865andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=20866andpublication=FR.pdf	0	0	0	0	3	0	0	3	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=2301andpublication=FR.pdf	0	0	0	0	2	0	1	3	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=24598andpublication=FR.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=28016andpublication=FR.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=29544andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=29933andpublication=FR.pdf	1	0	0	2	6	0	0	9	9
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=30326andpublication=FR.pdf	0	0	0	0	3	0	0	3	6
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=30819andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=30820andpublication=FR.pdf	1	0	1	0	2	0	0	4	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=31048andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=31250andpublication=FR.pdf	0	0	0	0	3	4	3	10	7
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=31338andpublication=FR.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=321andpublication=FR.pdf	0	0	1	0	3	0	0	4	5
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=32305andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=32516andpublication=FR.pdf	0	0	0	0	26	0	0	26	68
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=32857andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=33715andpublication=FR.pdf	0	0	0	0	7	3	3	13	18
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=3379andpublication=FR.pdf	2	1	1	1	4	0	0	9	4
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=33808andpublication=FR.pdf	0	0	0	0	21	3	0	24	36
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=34216andpublication=FR.pdf	0	0	0	0	4	0	1	5	10
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=34657andpublication=FR.pdf	0	0	0	0	4	0	0	4	5
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=35025andpublication=FR.pdf	0	0	0	0	3	0	0	3	4
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=35253andpublication=FR.pdf	0	0	0	1	2	0	0	3	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=36635andpublication=FR.pdf	0	0	0	0	11	2	0	13	12
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=36939andpublication=FR.pdf	1	0	0	0	3	0	0	4	4
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=36942andpublication=FR.pdf	3	2	2	0	6	0	0	13	8
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=37540andpublication=FR.pdf	0	0	0	0	2	0	1	3	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=37695andpublication=FR.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=39248andpublication=FR.pdf	0	0	0	0	17	3	7	27	37
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=4018andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=40956andpublication=FR.pdf	2	35	1	1	23	0	0	62	54
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=41258andpublication=FR.pdf	0	0	0	0	11	0	0	11	27
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=41348andpublication=FR.pdf	0	0	0	0	2	0	0	2	3
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=41350andpublication=FR.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=41679andpublication=FR.pdf	2	1	1	0	14	7	5	30	23
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=42425andpublication=FR.pdf	0	0	0	0	1	0	0	1	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=42426andpublication=FR.pdf	0	0	0	0	2	1	0	3	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=4330andpublication=FR.pdf	0	0	1	0	29	0	0	30	41
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=44232andpublication=FR.pdf	0	0	4	1	24	0	0	29	52
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=47064andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=48178andpublication=FR.pdf	0	0	1	1	22	0	0	24	42
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=49212andpublication=FR.pdf	1	0	3	0	16	0	0	20	17
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=50918andpublication=FR.pdf	1	0	0	0	10	1	2	14	12
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=50929andpublication=FR.pdf	0	0	0	0	0	0	0	0	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=51102andpublication=FR.pdf	2	0	1	0	28	5	2	38	52
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=51242andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=51244andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=51461andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
/datadrive/data/ESAdocs/federal_register/citation.result.FR.action?federalRegister.volume=2007andfederalRegister.page=52386andpublication=FR.pdf	0	0	0	0	2	0	0	2	2
